	AD-ATAC-TF_Central-Mean	AD-ATAC-TF_Window-Mean	AD-ATAC-TF-10000_Central-Mean	AD-ATAC-TF-10000_Window-Mean	AD-ATAC-TF-1000_Central-Mean	AD-ATAC-TF-1000_Window-Mean	AD-ATAC-TF-100_Central-Mean	AD-ATAC-TF-100_Window-Mean	AD-ATAC_Central-Mean	AD-ATAC_Window-Mean	NE-ATAC-TF_Central-Mean	NE-ATAC-TF_Window-Mean	NE-ATAC-TF-10000_Central-Mean	NE-ATAC-TF-10000_Window-Mean	NE-ATAC-TF-1000_Central-Mean	NE-ATAC-TF-1000_Window-Mean	NE-ATAC-TF-100_Central-Mean	NE-ATAC-TF-100_Window-Mean	NE-ATAC_Central-Mean	NE-ATAC_Window-Mean	AR-10000_Central-Mean	AR-10000_Window-Mean	AR-1000_Central-Mean	AR-1000_Window-Mean	ASCL1-10000_Central-Mean	ASCL1-10000_Window-Mean	ASCL1-1000_Central-Mean	ASCL1-1000_Window-Mean	AR-Pom_Central-Mean	AR-Pom_Window-Mean	AR-Sev_Central-Mean	AR-Sev_Window-Mean	ASCL1-Cej_Central-Mean	ASCL1-Cej_Window-Mean
FH0397_E_1_A	0.9827474999999999	0.9917704545454548	0.957745	0.9854753787878788	1.0282525	0.9986740151515157	0.9496924999999999	1.0343382575757571	0.9844275	0.9991689393939391	1.0183075	0.9989167424242422	1.0170474999999999	0.997540303030303	0.9223224999999999	0.9801121212121212	1.227155	1.0354236363636369	1.0204475	0.9997101515151514	0.9925924999999999	0.9881261363636366	1.0787925	0.9855747727272729	1.0225499999999998	0.9824153787878789	1.0165625	0.9833480303030303	1.032105	0.9920736363636362	0.95662	0.9853928030303027	1.0536725	0.9768603787878786
FH0486_E_1_A	0.9860550000000001	0.9943646969696966	0.9666650000000001	0.9873316666666668	1.0485225	1.0192343181818182	0.9233075000000001	1.0198616666666667	0.988305	0.9985874242424246	1.03937	1.007981590909091	1.041935	1.0103106818181813	0.8643700000000001	0.9998868181818182	1.3559275	0.9802688636363636	1.0537625	1.0076951515151518	1.00453	0.993003560606061	1.0890475	1.0188621969696963	1.024395	0.9821225757575754	0.9774700000000001	0.9807378030303032	1.0470375	0.9957056818181819	1.02402	0.985780833333333	1.0820225	0.9796214393939399
FH0228_cDE_1	0.9884175000000001	1.0016165909090908	0.9960000000000001	0.9997944696969691	1.1552425	1.013634696969697	1.1492624999999999	1.0146302272727274	0.9842725	1.0026691666666674	1.038795	1.005574393939394	1.04034	1.0080177272727275	1.0162875	1.0170421212121206	1.019265	1.0737735606060606	1.0262425	1.0100382575757574	1.033025	1.013467803030303	1.0123025	1.040114772727273	1.0284125	0.9869107575757579	1.0057175	0.999934318181818	1.0455424999999998	1.0002967424242424	1.002325	0.9958680303030305	1.1076675	0.9935472727272731
CRPC_1009_5	0.9484999999999999	0.983966818181818	0.961965	0.9778519696969696	0.9796750000000001	0.9844332575757577	1.4317325	1.0329512121212119	0.9611925	0.9882517424242424	0.9634925	0.9956967424242422	0.96374	0.9962658333333334	0.9055199999999999	1.0029376515151511	0.9206275	1.0815661363636362	1.000975	0.9994370454545457	0.9848925	0.9893260606060603	1.0527875	1.0257559090909087	0.9089175	0.9708953787878782	0.86571	0.9891753787878783	0.9748025	0.9889493939393943	0.988125	0.9833131818181815	1.08852	0.9796894696969697
FH0119_E_2_A	1.00589	1.0040838636363636	0.9772400000000001	0.9947151515151511	0.8983699999999999	1.0346012121212123	0.74545	0.9843579545454543	1.0186549999999999	1.0076268939393938	1.033495	1.0062826515151513	1.0175725	1.00631196969697	0.960095	0.9981980303030302	1.3258275	1.043912651515152	1.0287	1.0124797727272725	1.017645	0.9999270454545451	0.8864575	1.007662272727273	1.00377	0.9818809848484854	1.105675	0.9724417424242427	1.0796575	0.9950617424242423	1.0153525	0.9886714393939395	1.0531125000000001	0.9835846969696972
CRPC_466.ctDNA_T2	0.9422275	0.9479248484848485	0.903775	0.9424812878787878	1.097025	0.9607147727272729	0.9104574999999999	0.9983250757575757	0.9154225000000001	0.9459237878787877	1.00047	0.9988058333333331	0.97499	0.9968574242424243	0.8658899999999999	0.9829522727272725	1.01852	1.0605499242424243	1.0291375	1.0038637121212122	0.9099625	0.9571858333333336	0.8734625	0.9424347727272728	0.9722725	0.9639913636363636	0.9631875	0.9795451515151518	0.9326725	0.9483706818181821	0.9083775000000001	0.9311437878787877	1.0453275	0.9484325757575756
CRPC_554.ctDNA_T2	0.8162275	0.9122015909090907	0.8257725	0.910064696969697	0.825025	0.9529856060606059	1.1930975000000001	0.8660190909090916	0.8394174999999999	0.9327867424242422	0.9717499999999999	0.994141363636364	0.98737	0.9919453030303039	0.825025	0.9546113636363635	0.4858925	0.9625042424242423	1.02409	1.0057305303030304	0.863205	0.9242499242424245	0.8022275	0.887658409090909	0.9472775	0.9469491666666665	1.007785	0.9223140151515156	0.9015875	0.9381817424242427	0.85117	0.9244093181818186	1.0181825	0.9458181818181826
FH0644_cDE_1	0.9866524999999999	0.9964722727272728	0.9653375	0.9916853030303034	1.0278975	1.0266760606060608	1.1043125	1.0645870454545456	0.9910225000000001	0.9995441666666667	1.018995	1.007604772727273	1.01146	1.006078106060606	1.0534175	0.9935522727272725	1.067235	0.9803845454545453	1.020245	1.0109816666666662	0.9916324999999999	0.9994961363636369	1.0398825	0.9934508333333336	1.0482775000000002	0.9845940151515153	1.11477	0.9887626515151517	1.009585	0.9903482575757575	0.992875	0.9853092424242422	1.1007600000000002	0.9826073484848485
FH0644_cDE_2	0.99115	0.9883483333333332	0.9641025	0.9857260606060612	1.071695	0.9810437121212121	0.6736325000000001	0.9287443181818184	1.0105925	0.9961249242424248	1.0104025	1.0066428787878792	1.012905	1.0062057575757577	0.9733799999999999	1.0055654545454542	0.88808	0.9560751515151517	1.0256575	1.009426136363636	0.9762299999999999	0.9987375757575755	0.9692275	0.9882385606060607	1.0005549999999999	0.9818174242424244	0.9592075	0.9488992424242428	1.054225	0.9862904545454547	0.990055	0.9822112878787878	1.063125	0.9777079545454547
FH0148_E_2_A	0.863155	0.9335672727272724	0.8772624999999998	0.9361746969696965	0.8547800000000001	0.9413100757575756	0.8698450000000002	0.8971996212121212	0.8832625000000001	0.9381155303030303	1.0287	1.008159696969697	1.01098	1.0080887121212116	0.9199900000000001	1.0376731060606061	0.9242125000000001	1.044126136363636	1.0522375	1.010975984848485	0.823485	0.9403288636363637	0.70434	0.9152087878787882	0.9978875	0.9695808333333332	1.053245	0.9790806060606061	0.9968124999999999	0.9512401515151513	0.911485	0.9329568181818179	1.0845200000000002	0.9656184848484842
FH0241_E_1_A	1.0036375	0.9917194696969694	0.993175	0.9869377272727274	1.04786	1.006118787878788	0.7041125	0.9336668939393942	1.00033	0.9935434090909084	1.0176000000000003	1.0042763636363632	1.008395	1.0081687878787882	1.0072325	1.0256490909090907	1.0712925	0.9849794696969695	1.0261675	1.0022956818181818	1.0023849999999999	0.9928671969696972	1.0153474999999998	0.98036	0.9757875	0.9831612878787879	1.0081825	0.9911887878787876	1.0089725	0.9779644696969696	0.9709774999999999	0.9795956060606059	1.0876125	0.977665
FH0226_E_2_A	0.9070524999999999	0.9751215909090909	0.9080925	0.9679654545454542	0.7982974999999999	0.9643340909090913	0.7080425	1.014906287878788	0.92762	0.9819280303030298	1.0487724999999999	1.01093553030303	1.0700075	1.0108909090909086	1.0689775	1.0246499999999996	1.1148924999999998	1.051275984848485	1.043015	1.0114990151515144	0.92898	0.975298409090909	0.9779625000000001	0.9350434090909089	0.9873475	0.9972987878787883	0.9220375000000001	0.9994703030303028	0.989715	0.9858522727272733	0.914525	0.9797209090909096	1.12989	0.9969248484848486
